Name,Address,Place_ID,Latitude,Longitude
SHE Fitness Pasarét,"Budapest, Sodrás utca 6",ChIJwWT3vnrfQUcRMemlrr9UnmA,47.52218289999999,18.9919881
Rhino Ltd. Gym.,"Kistarcsa, Szabadság út 56/L",ChIJz4BMIpXFQUcRKRVjjed-uWg,47.5490714,19.267257
Sziszi Yoga Studio,"Budapest, Karinthy Frigyes út 26",ChIJiYtYD1LdQUcRdmqHuxEugyk,47.4764911,19.0526104
UNIQUE pilates studio,"Budapest, Kővári út 1-7",ChIJb6IP54XZQUcR1o_GQCz2R8A,47.5576585,18.969136
Street Workout park,"Budapest, Lőportár utca 23",ChIJ1W-Ms3bbQUcRJLLxfXU21jc,47.5207905,19.06519669999999
FitRoom - Életmód Stúdió,"Budapest, Dagály utca 13",ChIJtw2LqcLbQUcRvB8xrCnoraE,47.5377642,19.06379159999999
Anahita Jógaközpont,"Budapest, Falk Miksa utca 30",ChIJG5gXqQ_cQUcRfGZ2hjvq9kM,47.51203400000001,19.0486204
Ernszt Kálmánné Sportcsarnok,"Budapest, Könyves Kálmán körút 28",ChIJnRUfxx_dQUcR5gB3X-gjSKE,47.4711454,19.0888846
Colosseum Reebok Fitness,"Budapest, Késmárk utca 15",ChIJ_davgzDbQUcROx1dAvEVAMY,47.5291025,19.1501042
MOVE Mozgásközpont,"Budapest, Latorca utca 2",ChIJJZCIgIPbQUcR8eyEHAa__XU,47.5318175,19.0578039
Vezetett Meditáció,"Budapest, Sóska utca",ChIJbzoQCczBQUcRNSaY-1dTI48,47.46480469999999,19.2409082
Perfect Fight Club,"Budapest, Szlovák út 86",ChIJ6Rv3KtjEQUcRpdM_HpYII3w,47.5352123,19.1813786
Bro' Hill Freeride park,"Budapest, Testvérhegyi lejtő",ChIJo6rlmhzZQUcRp_JTzXD3Dp0,47.5606669,19.0131639
Bank Center Fitness,"Budapest, Szabadság tér 7",ChIJEatewBTcQUcR9A2UWVwafhY,47.5026264,19.0521274
GymTonic BudaPart Fitness Club,"Budapest, Bíró László József körút 4",ChIJ9d-MraTdQUcRlm2OpIlT1Dk,47.4662269,19.0583248
Pilates másképp,"Budapest, Szárnyas utca 3",ChIJIdTuyyrDQUcRcXEc9pf77-k,47.46879099999999,19.1199051
ProFITeam,"Budapest, II. Rákóczi Ferenc út 106-108",ChIJz50wgfHnQUcRXSvFDCvFptI,47.4271523,19.0678769
4% Fitness GYM,"Budapest, 16, Ráday utca",ChIJFVVHclrcQUcRx5GAe-78CsE,47.4873813,19.0633245
Ledényi Cross Training,"Budapest, Hatvany Lajos utca 7",ChIJl4JyLnvZQUcR4OcdD_pIFkw,47.601681,19.06692
Aikido Mori Dojo,"Budapest, Vándor Sándor utca 1",ChIJc5dwUQDDQUcRlKkn2QCTFCk,47.43423259999999,19.1721253
Sportpark A,Budapest,ChIJcRHMmXfDQUcRSyStEW_SXbY,47.4389252,19.1346102
Bókay garden,"Budapest, Szélmalom utca 33",ChIJxbWj8WnCQUcRlqLvgQ0KVPs,47.43568319999999,19.17741969999999
Color Fitness,"Budapest, Millennium Center, Váci utca 19-21",ChIJT_F6s0TcQUcR_Zji2T1R9Ck,47.4938735,19.0518093
Offline yoga,"Budapest, Bujákhida utca 6",ChIJwc3dFkrBQUcRVLu4k7t-njI,47.4784558,19.2578761
Újpesti Torna Egylet,"Budapest, Megyeri út 13",ChIJhZ38phjaQUcRwVhHKm8u494,47.5759273,19.0840354
MTK Magyar Testgyakorlók Köre Kajak- Kenu Szakosztály,"Budapest, Népsziget út 15",ChIJAd9t6tPbQUcRvqc-2So48iU,47.5531478,19.0683889
Egészségszerviz,"Budapest, Tátra utca 31",ChIJ31O3FtrdQUcRaCgT1hPozyg,47.5171699,19.0534298
Dominator Gym,"Budapest, Boglár utca",ChIJpbgh8ODZQUcR-YCZ_Sz-ZUg,47.5957737,19.0612196
Király Fitness Eötvös utca,"Budapest, Eötvös utca 2",ChIJYetakq7dQUcRlgXqHyZdVDk,47.5041496,19.0665562
UTE Taekwondo,"Budapest, Mildenberger utca 21",ChIJL6PdVvXbQUcR5RTe1NSaDOM,47.5723658,19.0874008
MAFC Ökölvívó Szakosztály,"Budapest, Kálmán Imre utca 15",ChIJn37kSYLdQUcRGtfDk8rq3nI,47.5067164,19.0526819
Gyrotonic Budapest,"Budapest, Kék Golyó utca 6",ChIJ0aMLKp7eQUcRY21Nmm5rzEY,47.5009082,19.0230998
Budapest Fighters kickboxing S.E.,"Budapest, Lakatos út 61",ChIJfXSz-FrCQUcRrWtSILHysvM,47.4533537,19.1743209
Victory Fitness GO Mátyásföld,"Budapest, Újszász utca 47/G",ChIJfUXi5STFQUcRSYOwaDa9wMI,47.5033259,19.2022704
Barrakk Fitness & Fight Club,"Budapest, Garay utca 3",ChIJQ4NmOGLcQUcRcgYoa1FmvSE,47.50049130000001,19.0791427
Napcsillag Jógastudió,"Budapest, Piroska utca 3",ChIJjVH1kknZQUcRuq428J17qh0,47.5878871,19.0671905
Solan - A Csendes Tér,"Budapest, Fehérvári út 38a",ChIJqWyOTD3dQUcRIOC8FSKCyz0,47.4715548,19.0463981
DARA gym,"Budapest, Károly körút 4",ChIJXcFTXEfdQUcRTtlr7TY7Gx4,47.494528,19.059437
fitneszpark,"Budapest, Törökvész út",ChIJXaP-q1vfQUcRiivFxCBzbn0,47.5204835,18.9998892
Yoga Park jógastúdió,"Budapest, Záhony utca 7",ChIJ8XMEpVvZQUcR2WYvReNrXL8,47.5605649,19.0530391
Budaörs Életmód és Egészség Kft,"Budaörs, Budapesti út 110",ChIJf4P0yzHfQUcR_sHY_FoqqHk,47.462605,18.9782041
Mátyásföld Fitness,Budapest,ChIJU9yYmJHEQUcRa5PHv4ll2mI,47.497912,19.040235
do Pilates Club,"Budapest, Hegedűs Gyula utca 8-4-2",ChIJGyJCqLHdQUcRRDPBZ1i-0b0,47.5131275,19.0529963
Csilli Pilates,"Üröm, Kölcsey utca 21",ChIJWT6w5zfZQUcREbWrzwJ3Pr0,47.6002639,19.0184699
Capoeira Arte Negra Budapest,"Budapest, Fehérvári út 132",ChIJJUrJvTXdQUcRRig00DVjSq4,47.4551246,19.0404132
Gerevich Aladár National Sports Hall,"Budapest, Istvánmezei út 3-5",ChIJ_SlowYXcQUcRLo-fwNe43z0,47.50275419999999,19.0928478
Edzi,"Budapest, Igmándi utca 1",ChIJNd5RZADdQUcR3amq1k-GEfk,47.4575559,19.019244
Emkettő Funkcionális Mozgásközpont,"Budapest, Köztársaság útja 29",ChIJQUx5i2_FQUcRek2gbGgCSt0,47.5231472,19.1641941
Fit & Fight,"Budapest, Margó Tivadar utca 33",ChIJZ64IAx3DQUcRg8tLf3HNFkY,47.4430298,19.1696579
Attila Aerobic Club,"Budapest, Attila utca 156",ChIJTb3h0BXaQUcRSCcf732rc-8,47.57409500000001,19.095913
BHG Tánc- és Mozgásstúdió,"Budapest, Sopron út 19",ChIJey5POaXdQUcR9U22Oko40I4,47.46798689999999,19.0457574
TMS Pilates Újpest,"Budapest, Árpád út 88",ChIJh7_EPxXbQUcRtGdDJP731K4,47.5602416,19.0923474
The Brick Functional Fitness,"Budapest, Visegrádi utca 43-45",ChIJndZsgozdQUcR_h8nsyIF5W8,47.517325,19.0577408
Pilates Revolution,"Budapest, Szerémi sor 12",ChIJV1h3_K7dQUcRQKfgoTD6ppw,47.4711296,19.0515476
- 20-22 - FITNESS,"Budapest, Szarvas Gábor út 20-22",ChIJ0y8D6fjfQUcR4we4ZPErnew,47.5142557,18.991287
Tanulható Egészség - Privát Edzőterem,"Budapest, Radnóti Miklós utca 4-6",ChIJ3dKMN6DdQUcROvCQyEhcwIk,47.513804,19.0567532
Bikram Yoga Club,"Budapest, Csömöri út 49",ChIJb5nZhUrbQUcRwE4tr3r_gWc,47.5217021,19.1530011
6ha Jóga Stúdió,"Budapest, Rupphegyi út 5",ChIJxQb35_bhQUcRj1b8nmmhjPM,47.46382029999999,18.9844474
Palotás tér,"Budapest, Palotás tér 12",ChIJZX1rIffbQUcR2Y3ZDlcQE-M,47.54964640000001,19.11466339999999
Body Mind Health Stúdió,"Budapest, Karton utca 10",ChIJHTwYaBvDQUcRS2zCLmXmur0,47.4349794,19.162052
Samadhi Jógastúdió,"Budapest, Dráva utca 17",ChIJvXYiffDbQUcRid2iH9CDw_0,47.5266786,19.0560641
TF Uszoda P,"Budapest, Alkotás utca 42",ChIJWZ66qCjcQUcR7nMp0yHVvn0,47.4932812,19.0242792
Gym Suleiman,"Budapest, Csokonai utca 3",ChIJi-D-7kXDQUcR1MizRCxmUiI,47.4570503,19.148366
ClubGym Zugló,"Budapest, Kövér Lajos utca 21-25",ChIJ38d-3jLbQUcRGTjBk7A8SKk,47.514492,19.1151314
Aloha Pilates,"Budapest, Szabolcs utca 19-21",ChIJ37-qpwLbQUcRqjZtLSIRFP4,47.5184943,19.0695961
Fight Ground Fót SE Muay Thai,"Fót, Dózsa György utca 1",ChIJUYm2wY3RQUcRUX6oSNYeGpY,47.6095682,19.1932654
LOFT Pilates Studio,"Budapest, Sütő utca 2",ChIJMXXnWgDdQUcRfwdYGSwiDkM,47.4966398,19.05389079999999
Hungarian Mecca Of Body Building,"Budapest, Béke utca 23",ChIJaSpG-ZXbQUcRaKV2vbi8yvg,47.5340893,19.0828915
BoxAkadémia Ökölvívás,"Budapest, Kresz Géza utca 24",ChIJZ72MnnbbQUcRF7-gsfHj0to,47.514471,19.056475
Kutír Jóga-sziget Budaörs,"Budaörs, Törökbálinti utca 3",ChIJ-45vXB_eQUcRY9ew9BAjsWg,47.45695070000001,18.9638534
Santosha Segítő tér,"Budapest, Köztelek utca 4/b-2/3",ChIJPYyFwP7dQUcRqMsu_0f4BeM,47.4865624,19.0650716
Monsoon Yoga & Pilates,"Budapest, Endrődi Sándor utca 12",ChIJYW0GDbjeQUcRx2t48xPYZ2U,47.5212173,19.0110669
My Shape,"Budapest, Nemes utca 119",ChIJz4srQ1vBQUcRPCTaCahzyuM,47.4151191,19.2038307
Berki Péter - Yoga & Massage ( Jóga és Masszázs ),"Budapest, Somlói út 58",ChIJdwjnk7zdQUcR3mxgg6q1hFA,47.4849684,19.0364107
Living Fitness Kft.,"Budapest, II. János Pál pápa tér 6",ChIJ445VE2DcQUcRuAuOWLdFVY8,47.49561559999999,19.076737
Albert David Training,"Mogyoród, Erdőalja utca 3",ChIJERI7fs3PQUcRRbEWatoXXK4,47.5918448,19.2228801
Polgárok Háza,"Budapest, Visi Imre utca 6",ChIJS6kdxe3cQUcR-555mMOcuiU,47.4878979,19.0903965
FittLiget Stúdió,"Budapest, Pálinkás Antal utca 2/A",ChIJcZDpIzfdQUcRU-rR-_OuZwM,47.46892769999999,19.0092722
Crosswolfit Training Studio,"Budapest, Vadász utca 28",ChIJ2daYu6jdQUcRmvxGKFR-Umg,47.505269,19.0534919
FITNESS17 Funkcionális és Speedfitness Stúdió,"Budapest, Berky Lili utca 10",ChIJKTVHg4zBQUcRtT-blL55bN8,47.470172,19.2891876
Nemcsakjóga Mozgásstúdió,"Budapest, Káplár utca 11-13",ChIJVzTvsKbeQUcRHi7hpEK8Xk0,47.5095888,19.0228464
KSI tornaterem,"Budapest, Istvánmezei út 3-5",ChIJIZbN2IXcQUcRXZ8EM3NqVUo,47.50371599999999,19.0919786
Glow Reformer Pilates,"Budapest, Vegyész utca 10-1.em/2",ChIJi6C9MHfdQUcROcmNpfofqPI,47.44398140000001,19.0384864
kundaliniyoga.hu - Navraj rendszeres kundalíni jóga és meditáció órái Budapesten és online,"Budapest, Bakáts utca 5",ChIJhxrBdzzdQUcR1FnczLaD0Lg,47.4827083,19.06560529999999
JÓGA Szaraszvatíval,"Budapest, Szent Gellért tér 3-3-emelet 14",ChIJtf06yAfdQUcRAK1No42vDf0,47.4831273,19.0534767
Levendra Yogaroom,"Budapest, Kiss János altábornagy utca 23",ChIJ0TbAsNfdQUcRZOj5diluZoo,47.4937379,19.0224419
BBGo Fitness és Mozgás Stúdió,"Budapest Budapest, Ázsia Center, Szentmihályi út 167",ChIJmQKsqmfbQUcRTj8JI5DAcM0,47.5489696,19.14772559999999
timgymworkout,"Budapest, Izabella utca",ChIJh0rHWsTdQUcRql-uyL5JU4g,47.50893079999999,19.0655279
Victory Pilates,"Budapest, Ménesi út 80",ChIJD3KvzrTdQUcR3gEb2XSur4g,47.4830698,19.0351168
Microcosmic Gym & Dojo,"Budapest, Budafoki út 70-B épület 2. emelet",ChIJEZ95-8bdQUcR9g61JCnGnS8,47.4566666,19.052374
Crossfit Training Park,"Budapest, Dózsa György út 5",ChIJT40QGJHdQUcRmNA4qBNkwJ8,47.50249119999999,19.0938501
Ducsai Dénes-funkcionális edző,"Budapest, mellett jobbra, Bartók Béla út 61",ChIJUVKqr7DdQUcR9qRlcAiU5Rw,47.4768731,19.0439357
Royal Reform Pilates Studio,"Budapest, Országbíró utca 38-40",ChIJh-qJU4bbQUcR4rQwggABIU4,47.5313532,19.0818785
GYMCITY OFFICE,"Budapest, Madarász Viktor utca 47-49",ChIJE-X05M7bQUcRvTOfSUvCVaM,47.5539512,19.0802497
"""Az, ami"" jógastúdió és meditációs központ","Budapest, Visegrádi utca 4. Fsz. 1",ChIJ3Q5USIbdQUcR4qoaVm1HExs,47.5121155,19.0536664
Diana lépcső,"Budapest, Diana utca 27-31",ChIJ4Tb6L_XfQUcR4OseweAmCdM,47.4993513,19.0034803
Trixiland Jógatér,"Budapest Csalogány utca 55. 4. em, Kapucsengő: 44",ChIJtUFmmArdQUcRnt-qwYqUboA,47.50823399999999,19.0283689
GI Boulder Club,Budapest Pesti Határút 1. HRSZ.: 103153/13,ChIJl0RFOZ_EQUcRBs1NDmVGjFY,47.50234820000001,19.1748201
24FitClub Budapest,"Budapest, Szemere utca 19",ChIJSw_LCg7cQUcRPjywMsNJhe4,47.51043860000001,19.0517487
Phoenix személyi edzőterem,"Budapest, Margit utca 9",ChIJvXD_WxLdQUcRkYglSbqKfFA,47.5147635,19.0345148
Kruj Iván Sportcsarnok,"Budapest, Mártírok útja 205",ChIJ0-tiGrnCQUcRyODGD7P8w1I,47.4363414,19.1318044
KaaTsu Hegyvidék,"Budapest, Alkotás utca 55- 61",ChIJPwEUAsfdQUcRUiQt3wvBjhM,47.4898744,19.02386779999999
Jóga a Margit-hídnál,"Budapest, ajtó, Árpád fejedelem útja 3",ChIJs5G_c3fdQUcRzClTfy_duBY,47.5168671,19.0375453
Toto Sport II,"Budapest, Késmárk utca 32",ChIJ5V0ki7_bQUcRRMlqnlx32js,47.5296351,19.1512594
THE YOGA Downtown,"Budapest, Báthory utca 20",ChIJSzzA8S7dQUcR6Bj8Tm7Wsgo,47.5062764,19.0528995
"Erdős Muaythai Sportegyesület- Kezdő/Versenyző Thaibox ,Női Thaibox","Budapest, Hungária körút 130",ChIJD6g7G_LdQUcR5Td8AB6nx1E,47.51017969999999,19.1001281
Aktív Sport Farm,"Budapest, Kis Károshíd utca 1",ChIJGUaTLubGQUcRu_RcUJyM6BU,47.4982014,19.2928201
Maximum Performance,"Budapest, Zalaegerszeg utca 106",ChIJcYvF5PnCQUcR62gxvE_5daQ,47.4442755,19.133712
Reiki Club,Csertő park 12 Zuglói Civil Ház Autóval megközelíthető a Vezér út 47 felől,ChIJu-5Zz1PbQUcRzxl6UB1h1KY,47.5107,19.1424221
Szépüljvelem.hu - Pearl Beauty Salon,"Budapest, Jókai utca 40",ChIJi_G7bA3cQUcR84nW0tP4VGw,47.509361,19.056188
Infusion Reformer Pilates Studio,"Budapest, Taksony utca 7-belső udvar",ChIJRSRUZ9bbQUcRQW3CQwqRMaA,47.5215623,19.0663484
Beautyrobic Központ,"Budapest, Hollán Ernő utca 9",ChIJJX3MKA_cQUcRA458pe4SWoI,47.51401440000001,19.0501783
Thalas Stúdió,"Budapest, Bogdáni út 2/a",ChIJl8zhZ6TZQUcRr2v16fJir-0,47.5493129,19.0464386
Kyra Tánc Stúdió & Treasure Box,"Budapest, Nagymező utca 14",ChIJMROjBmzcQUcRECjlYfcfZgs,47.50281589999999,19.0608435
Jancsó Ildikó edző - női mozgásmentor,"Budapest, Fáy utca",ChIJgytqmhbbQUcR_60oxfACsYQ,47.5349125,19.085136
SHE Fitness Westend,"Budapest Visegrádi u. 6 3. emelet 2. ajtó, 24. kapucsengő",ChIJM_JlmUDdQUcRVWDacb8T2fE,47.51223779999999,19.0538069
Avena Fitness (Hartel),"Budapest, Kolozsvár utca 46/b",ChIJXTNhKg_bQUcRsEMJFLJ6wyY,47.5366238,19.1149583
Korall Sportsziget,"Budapest, II. Rákóczi Ferenc út 69",ChIJgxFO5VnnQUcRnPOtmGNLJVU,47.4330858,19.0675829
KEK Tornacsarnok,"Budapest, -18,,, Szüret utca 2",ChIJKYG3fjXcQUcRBrHS5Uc753g,47.4826016,19.0414125
TMS Studio Infraslimx EMS-Slimx Üröm,"Üröm, Damjanich utca 4",ChIJjf-Uk-fZQUcRAEqxh5zgXDc,47.58915079999999,19.0078483
Power Fitness Budapest,"Budapest, Szigony utca 13",ChIJsZrE2vbcQUcRWtKyhPdGo4g,47.4872177,19.0790542
Fitness Center Movement Studio,"Budapest, Váci út 81",ChIJe9Vi7unbQUcRsX7ClvPJJk8,47.53546799999999,19.0683977
"Victory klub- Karate, Funkcionális személyi és csoportos edzések","Budapest, Kazinczy utca 6/b",ChIJx3sDr0LcQUcRcg_PvweNubE,47.49642,19.0637164
Bozai Box Club,"Budapest, Sopron út 19",ChIJUZhZ5CHdQUcRBiQbAIr3fQE,47.4680043,19.04562740000001
Pilates Hills Stúdió,"Budapest, Németvölgyi út 69a",ChIJU9U5b7XfQUcRWasgWn1OJic,47.4911006,19.0099233
Hocks Power Plate Stúdió,"Budapest, Timur utca 86",ChIJ6fwRth_FQUcR3gUDrIH9wG0,47.535976,19.1991467
"Revive - Alkotó, Életmód és Jóga Műhely","Fót, Barczag utca 5",ChIJDaQUI5_RQUcR0LOWfQ1LZFE,47.60539019999999,19.2072783
Gábriel Jógastúdió,"Budapest, Fő utca 6",ChIJt0_brmXdQUcRn-QAdiWvAIQ,47.4992446,19.0399516
Bliss & Body Fitness és Wellness,"Budapest, Ó utca 43-49",ChIJZ99lq23cQUcRd60IMOCFDec,47.50541889999999,19.0601417
"Karate, Önvédelem, Kravmaga, Küzdőjáték a Shuhari Dojoban","Budapest, Győri út 5",ChIJZZ0x5iXcQUcRe-s_0y1AyQA,47.4943458,19.02648529999999
Yogam Jógastúdió,"Budapest, Kútvölgyi út 66d",ChIJ23_qZMTfQUcResEmtpAFobQ,47.511457,18.983701
Ke- Ki Speedfitness Stúdió,"Budapest, Mehola Üzletház, Szilas park 10",ChIJW4fT2ALFQUcRpX_HLvuADJQ,47.5507796,19.1410773
Go Active,"Budapest, Holló utca 12-14",ChIJIwfUkmncQUcRqKGcrkFgACM,47.4988334,19.0593731
Mass Fitness Kft.,"Budapest, Bartók Béla út 61",ChIJtV74irPdQUcRiEpbWgM3XzE,47.4769668,19.0435981
Brie Well Studio,"Budapest, Hamzsabégi út 18",ChIJWwEGOADdQUcREcWjMbEpjF4,47.47137179999999,19.0474233
AppInGym,"Budapest, Esztergomi út 41",ChIJr3RgdRTbQUcRVIXekZ49Uco,47.532523,19.0640607
Wekerlei Fejlesztő-műhely,"Budapest, Zoltán utca 26",ChIJeSt4O8XCQUcR_8VmaJNv3a4,47.4545176,19.1317929
Czakó Street Outdoor Fitness Park,"Budapest, Czakó utca",ChIJX4QC_WrdQUcRZ32c0f6M1rw,47.4907402,19.0369915
Women's paradise Pole Studio,"Budapest, Ferenciek tere",ChIJf-hTCETcQUcRDEShy2b_Myo,47.4929926,19.0557268
Pegasus Flydance,"Budapest Újszász utca 45 Irodaház 1. emelet, lépcsővel szemben",ChIJC_6gXL_FQUcR97T381KdoEM,47.50454039999999,19.1943398
ChinMaya Mozgásstúdió,"Budapest, Átlós utca 17",ChIJ9cmk9LjdQUcRqqlwT5AADLs,47.4235998,19.1070019
Albert utcai sportpálya,"Budapest, Kelenföld",ChIJ5U_0aQDdQUcRk6jbetib4pU,47.4546638,19.038835
Stunt Base,"Budapest, Budafoki út",ChIJxVNainfdQUcRmUMHgafvV9o,47.4630517,19.0502776
Wing Tsun Kung-fu központi edzőterem,"Budapest, Üllői út 57",ChIJjRf5MPjcQUcRzAyo3H1yPvk,47.4842458,19.0737387
Street workout kondipark,"Budapest, Havashalom utca 49",ChIJoakrZJLFQUcRabCrigW9k8w,47.5150076,19.1682843
Kissyo T É R,"Budapest, Kiss József utca 7",ChIJT2kOIEDdQUcRXE4VQmHcwqc,47.4972782,19.0740261
City Gym Budapest,"Budapest, Marczibányi tér 13",ChIJe4PS9B7fQUcRWExzNfZRbI4,47.512218,19.02231429999999
3d Wellness Kft.,"Budaörs, Budapesti út 123",ChIJA5wxTRDeQUcRzbbJoEuQcZQ,47.4631413,18.9796855
Gópála Jóga-TEREM,"Budapest, Kerepesi út 1",ChIJUVLa2mLdQUcR-4MwJcqMGes,47.4993861,19.0830079
MERIDIÁNCLUB,"Budapest, EMKE Irodaház, Rákóczi út 42",ChIJA7otmm7dQUcRNdf43B5vhuA,47.4971188,19.0691047
Nympha Műhely Zugló,"Budapest, Komócsy utca 52",ChIJ41Ipun3bQUcR3avyecB8hhY,47.5213383,19.1225217
Sportpark,Budapest,ChIJN4CnMpvZQUcR7TFyGyjLOxk,47.5360484,19.0308596
Antré Mozgásstudió,"Budapest, Kmety György utca 15",ChIJFzDktnbcQUcRS7UVZapTiLU,47.5117223,19.0691909
YogaHome,"Budapest, Párkány utca 6",ChIJ5UB1xA7cQUcRe0YaZv5mZXw,47.52884969999999,19.0599739
OSU.HU - Genshitsu Shibu | Kyokushin Karate | Kick-box | Önvédelem,"Budapest, Victor Hugo utca 6",ChIJr8dMV_TbQUcRXCPzMDvgMgo,47.5174306,19.0585894
Lara AIR Yoga & Fitness,"Budapest, 1061, Bajcsy-Zsilinszky út 31",ChIJ9TbsqezEQUcRXJxHf4scSMg,47.504297,19.055297
Pilates Space,"Budapest, Veres Pálné utca 14",ChIJR6kpvBXdQUcRRp6savEaXv4,47.491473,19.0560701
Madhura Jóga-sziget,"Budapest, Daróczi út 54",ChIJU4sEXK3dQUcRs1irYWiKook,47.4760836,19.0314805
Kondipark,"Budapest, Vérhalom tér 7a",ChIJ9fWffwDfQUcRH6RvxWey5VQ,47.5214687,19.0235133
Street Workout Park - Egyetmisták Parkja,Budapest,ChIJ0U7XGijdQUcR4v_bGxxKo4k,47.4758743,19.060424
Rubin Fitness Edzőterem és Squash,"Budapest, Dayka Gábor utca 3",ChIJQ24FY5LdQUcRGrvOGZbnf2I,47.4726486,19.0189914
F5 by Fitness Five Örs,"Budapest, Fehér út 1/A",ChIJEwWSot7dQUcRKuQpy9olFDs,47.5024151,19.1356802
Atlant Sport Club,"Budapest, Frankel Leó út 7",ChIJFaGAcQPcQUcROzFkj97Vn4U,47.5136324,19.0378807
"Ninjutsu Self Defense Training in Budapest, NinjutsuBudapest.com","Budapest, Szentlélek tér 10",ChIJyy1XsWDcQUcRTbXsXNaZrXU,47.5404974,19.0452439
Power Gym Body & Fitness Studió,"Budapest, Üllői út 216",ChIJQ4V5oeDCQUcRzD2wfZsrJhs,47.4592487,19.1424562
FitLife Békásmegyer,"Budapest, Boglár utca 3",ChIJjcd49uDZQUcRyg1pHHE6Vp8,47.5964355,19.0619144
Tenchi Aikido Alapitvány,"Budapest, Farkastorki út 21",ChIJT85fCdPZQUcRfFblBUw3lmk,47.5505881,19.0254445
INFRASHAPE LUXX PESTERZSÉBET Alakformáló Stúdió,"Budapest, Török Flóris utca 79",ChIJ03luj7LDQUcRCVLVBZSMFqo,47.4384774,19.1069335
Edzőterem,"Budapest, Lónyay utca 6",ChIJi_FYEQDdQUcRRdoBBdIjZik,47.4876718,19.06123599999999
Kenshuu aikido,"Budapest, Pozsonyi utca 4/c",ChIJm7fauBjaQUcRp6DHWtNBIGM,47.5536508,19.0907235
Streetworkout pálya,"Budapest, Balogh Géza utca 1",ChIJVzas67XBQUcRIC-ZJKUT9CI,47.4223155,19.2074268
RÓMAI KERT Jóga & Életmódközpont,"Budapest, Nánási út 30",ChIJSZv7Y0nZQUcRnXrv2dRFu9o,47.57271039999999,19.0616144
Body & Fitness konditerem,"Budapest, Erdősor út 12b",ChIJkbmEhxHaQUcRO12CN5HEpjM,47.58024469999999,19.1002706
Mentor Gym Budapest,"Budapest, Pestújhelyi út 48",ChIJdayXzB3bQUcR5T2N0byqDJE,47.5396245,19.1283201
Self-Defense Training,"Budapest, Mária utca 2",ChIJF0FDKFzcQUcRfcSrrxanaQU,47.4928108,19.0693891
TotalFit Cross Gym,"Budapest, Munkásotthon utca 44",ChIJpQwbf2bcQUcRXu2qYpX_EG4,47.5593684,19.0932708
Zugló Fit Club - Thai Boxing,"Budapest, Szugló utca 57",ChIJVYqrE2TbQUcR_c-l924lhDY,47.5146999,19.112593
Dévi Jógastúdió,"Budapest, Kék Golyó utca 1/A",ChIJBUulJJjfQUcRAexD1p_3xuw,47.5015466,19.0231214
Prestige Fitness and Wellness (korábbi Oxygen Fay),"Budapest, Fáy utca 45",ChIJx7Ztwb_bQUcREUBlKlD1Lm4,47.535801,19.0797074
Allure Poledance Studio,"Budapest, Üllői út 511",ChIJVxzLLEHCQUcRqwSIpQiMraA,47.4404262,19.1843373
Mangó Fitness,"Budapest, Jász utca 36",ChIJfXO6rOvbQUcR0eDQiWEKut8,47.5314462,19.0835401
Mandala Jóga Szeged,"Budapest, Nagyajtai utca 4/a",ChIJYU2Nj7jeQUcRjs291wsHpbs,47.5144111,19.0035737
Fitness Five & Gym,"Budapest, Liget tér 1",ChIJZ4vlwsrcQUcRLHiec8QdbSQ,47.4839477,19.1280175
Street workout kondipark,Budapest,ChIJ64cxewHFQUcR2keYeekB7Rw,47.5195225,19.1826496
Yoginside Studio,"Budapest, Vámház körút 4. fsz. 4",ChIJI4OwrDvdQUcR022vICCyHM4,47.4876761,19.0583616
InfraSlim X RoseHill,"Budapest, Pentelei Molnár utca 17",ChIJhRxReRXfQUcRG3-jC2rVfsw,47.5216423,19.0212292
Honbu Dojo,"Budapest, Pál utca 6",ChIJ5XqCslncQUcRSmhj7ppzqhU,47.4877628,19.0693204
Dömping Fitness,"Budapest, Erzsébet királyné útja 111-113",ChIJi40ogYXbQUcRFSMKVWcorFM,47.5328612,19.1113088
Liget Fitness & Wellness,"Budapest, Nádorliget utca 5/B",ChIJ7c-IaKXdQUcRtDKAdRRD5pE,47.4685488,19.0474678
Sunlight Movement Studio,"Budapest, Hermina út 16",ChIJv_wX3cbEQUcRdModt_K3bSA,47.5214771,19.1767448
"Sipos Pálma - Reformer és Talaj Pilates, Barre Instruktor","Budapest, Alíz utca 6/b",ChIJe-vLa7bbQUcRwtmXZFXYZmg,47.45872319999999,19.04866819999999
Cosmos Boxing Boxterem,"Budapest, Kruspér utca 3",ChIJZ13oKozdQUcRFXc4cHbXIs0,47.47838429999999,19.0548398
Moszkva sétány Duna park,"Budapest, Moszkva sétány",ChIJy97gj_rbQUcRsUr_8S4c6Fg,47.5270646,19.0549329
Bellaslimx Marina,"Budapest, Sólyatér utca 4/a",ChIJQexJ46nbQUcRVq1aecdqxMY,47.54619499999999,19.0662849
Egressy Fitness,"Budapest, Egressy út 23-25",ChIJZ8VfYp7cQUcRFS1zWEghZxw,47.5066382,19.1099748
Super gym,"Budapest, Hajós utca 25",ChIJVZpJkmzcQUcREOgGczHvOXs,47.5042649,19.0571688
Aquafitness,"Budapest, Ó utca 43",ChIJH75IrG3cQUcRrzLWt7JD9tU,47.5053727,19.0601068
Pilates by Hajni,"Budapest, Alkotmány utca 16",ChIJMwMsHwjdQUcRGtJiyM5Bctk,47.50787319999999,19.05356249999999
